"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"948",5678,5678,5020.70005689642,15697.2783800443,180431.320340981,29190.5479726417,104081819.326902,195663426.609085,299745245.935987,0.0310649053790575,0.0549793416007662,12,8,8,45,1.2,17,30,40,20,0.219686152181944,0.428785316313235,2587,3778,0.117024592295172,0.199332016874014,0.0744090463753332,0.273905145078579,0.167765579270011,510,394,383,552,632
"949",5679,5679,5218.33664625118,16577.4988187139,120284.825132833,17851.9765788035,109687948.057992,185614444.192184,295302392.250176,0.0318700718161857,0.0540797395657347,12,8,8,45,1.2,17,30,60,17,0.239123070986147,0.39727768026191,2915,3432,0.129760306641931,0.212499782722113,0.0292521920908044,0.175891787120946,0.129995211636334,401,417,409,318,401
"950",5680,5680,5218.91268394458,16578.8859453813,116254.051258933,17643.9103246092,109840654.270101,184638642.569617,294479296.839718,0.031871833470394,0.0538927238684815,12,8,8,45,1.2,17,30,60,20,0.239652516239375,0.394218146360206,2922,3408,0.1297803766701,0.212538161898211,0.0284235499986194,0.169323329870334,0.127787771674348,393,419,411,314,387
"951",5681,5681,7324.15675620033,25128.0628342423,233787.213490035,45592.6757428165,97995300.9267065,205244881.340706,303240182.267413,0.0302578444207549,0.0557454300886249,12,8,8,45,1.5,14,22,40,17,0.19858368207832,0.458827063427694,1999,4195,0.253476521377908,0.352802477767384,0.139731957696993,0.360852692666673,0.271431194938158,736,656,668,733,808
"952",5682,5682,7325.69748884307,25137.8230754433,227580.807054852,44219.4596802035,98144174.2081431,204114004.257918,302258178.466061,0.0302599126974426,0.0555404543212794,12,8,8,45,1.5,14,22,40,20,0.199099838239229,0.455281305054851,2015,4143,0.253617740143606,0.352905130857787,0.134263004379445,0.35073887417306,0.26680513776603,731,657,669,720,785
"953",5683,5683,7543.9495629078,26230.0717241479,154653.944173421,24849.1730835834,103527064.959211,193265428.531775,296792493.490986,0.0310964714123696,0.0545676102933235,12,8,8,45,1.5,14,22,60,17,0.217762772231483,0.421266619639572,2538,3677,0.269421243646161,0.367446427165971,0.0571191404030292,0.2318989202973,0.214078952372525,626,686,698,471,536
"954",5684,5684,7545.52411295394,26240.4571663829,149745.829730355,24264.8183229253,103677405.787991,192222912.518624,295900318.306615,0.0310983152370387,0.0543717699009959,12,8,8,45,1.5,14,22,60,20,0.218284016502194,0.417997909061992,2550,3636,0.269571508306988,0.367551333379903,0.0547918963560544,0.223900768848234,0.211032367898665,621,688,700,460,514
"955",5685,5685,7572.34379337905,26356.258334573,177754.061116537,27659.2927706717,105158844.038474,192670209.674559,297829053.713033,0.0311328928586505,0.0543574745934583,12,8,8,45,1.5,14,30,40,17,0.223420287246101,0.419400367083242,2670,3658,0.271247009731744,0.369338225539455,0.0683106883347988,0.269542344456487,0.229472956891625,658,690,702,529,625
"956",5686,5686,7574.03034219559,26367.3470879265,172606.422655406,26832.9553541091,105322474.184425,191609575.614945,296932049.79937,0.0311349785941016,0.0541593501648038,12,8,8,45,1.5,14,30,40,20,0.223987606694747,0.416074849080769,2680,3614,0.271407450445192,0.369450593800717,0.0650197271534061,0.261153870125916,0.226023688032979,648,692,704,512,604
"957",5687,5687,7793.91314561259,27478.3127208351,113227.523852856,16762.2543084114,110890273.813712,181466593.188846,292356867.002558,0.031949205772606,0.0532502589519035,12,8,8,45,1.5,14,30,60,17,0.243291635286236,0.384272484871331,2962,3335,0.287481765841884,0.384100539333938,0.0249122776460761,0.164391369778664,0.191107555262586,570,718,730,289,376
"958",5688,5688,7795.61412063709,27489.869191417,109251.574184341,16619.7774011649,111052468.735728,180489734.425967,291542203.161696,0.0319510179361547,0.0530610730795005,12,8,8,45,1.5,14,30,60,20,0.243853978693052,0.381209636405941,2966,3312,0.287648973852198,0.384213868757954,0.0243448508763389,0.1579122528038,0.189049699626072,566,720,732,278,358
"959",5690,5690,4810.17271456173,14789.1607102411,236195.54733933,47514.4945203318,97489399.3772838,204664917.134937,302154316.512221,0.0301941051291401,0.0555681384841959,12,8,8,45,1.5,17,22,40,20,0.19682967894876,0.457008640391404,1949,4170,0.103885239097082,0.185305389732065,0.147385769405997,0.364777258625762,0.211487034175357,622,359,343,752,809
"960",5691,5691,4998.46360898877,15616.7412298004,162496.903428553,26972.3883228812,103025418.38314,193634929.723817,296660348.106957,0.0310313752651074,0.0546074150243369,12,8,8,45,1.5,17,22,60,17,0.216023521451629,0.422425155757598,2492,3693,0.115859318126626,0.197850487870213,0.0655750311713993,0.244679627972121,0.155818358942424,481,390,376,515,564
"961",5692,5692,4998.84010238156,15616.2755996898,157541.26333297,26320.9753207269,103172126.532029,192605508.381516,295777634.913545,0.0310331798643821,0.0544139728943796,12,8,8,45,1.5,17,22,60,20,0.216532170916289,0.419197502284732,2506,3652,0.115852581027805,0.197875572176999,0.0629807218007043,0.236604029802741,0.152621056121994,473,388,378,500,549
"962",5693,5693,5019.94127109175,15696.9587171603,185771.76176576,30123.5512811534,104479953.889957,192933630.55623,297413584.446186,0.0310667325297276,0.0544035762283522,12,8,8,45,1.5,17,30,40,17,0.221066518125438,0.42022629839884,2617,3667,0.117019967163786,0.199281461894102,0.0781248138195759,0.282607806725068,0.171480071974971,517,393,380,566,654
"963",5694,5694,5020.39199439318,15696.8707112332,180582.027882578,29233.8422473269,104639527.22,191886586.079379,296526113.299379,0.0310687624317049,0.0542079158032298,12,8,8,45,1.5,17,30,40,20,0.221619772252864,0.416943389250677,2631,3627,0.117018693825541,0.199311491854216,0.0745814696185626,0.274150734654004,0.167885698417722,513,392,382,554,633
"964",5695,5695,5217.9464649935,16576.8122216477,120453.503540374,17842.8224053526,110287682.370169,181938936.149068,292226618.519238,0.0318738440001249,0.0533118069455744,12,8,8,45,1.5,17,30,60,17,0.241202400179078,0.385753471648365,2941,3343,0.129750372421226,0.212473786445532,0.0292157347927676,0.176166661609988,0.130059550694178,402,416,408,317,402
"965",5696,5696,5218.51709873566,16578.1797759677,116413.616982564,17625.0461852165,110445764.350138,180974549.865951,291420314.216088,0.0318756054380694,0.0531250144969587,12,8,8,45,1.5,17,30,60,20,0.241750483670635,0.382729729466246,2946,3322,0.129770159261441,0.212511805577142,0.0283484219102411,0.169583354537339,0.127835925901991,394,418,410,313,388
"966",5794,5794,5941.43011752249,18783.3880022352,170778.345867804,24838.2278284243,99158590.185698,204498682.653448,303657272.839146,0.0304265002098879,0.0558282647655348,12,9,8,45,1.2,14,22,40,20,0.20261690356812,0.45648742786215,2117,4160,0.161676828103752,0.26067671973097,0.0570755499651196,0.258174877851517,0.179045837911935,538,489,505,470,600
"967",5795,5795,6149.1521098596,19735.5556812792,103649.451812653,14816.2000632772,105153628.911939,192485913.798421,297639542.71036,0.0313597896248983,0.0547991198684352,12,9,8,45,1.2,14,22,60,17,0.223402205964725,0.418822524755512,2669,3648,0.175453531117885,0.274516437191819,0.0171619460632923,0.148783161849481,0.139777526035773,432,515,523,212,337
"968",5796,5796,6150.10136484776,19739.7596551017,99302.9593836124,14893.9680674856,105322064.469477,191333669.54077,296655734.010247,0.0313618859013139,0.0545836113544803,12,9,8,45,1.2,14,22,60,20,0.223986186178638,0.415209771622294,2679,3604,0.175514357482932,0.274579682400892,0.0174716639556139,0.141700216836086,0.137770372214275,427,517,525,214,321
"969",5797,5797,6168.28209171529,19829.209993019,123859.220911059,14645.208078555,106715365.793729,191737124.314873,298452490.108602,0.0313995141032808,0.0545858831823312,12,9,8,45,1.2,14,30,40,17,0.228816878802426,0.416474765992692,2767,3624,0.176808594587512,0.275790994309893,0.0164809554984563,0.181716541026907,0.14997916673709,467,519,527,195,417
"970",5798,5798,6169.3289154205,19833.9514406099,119254.946247204,14456.7058359651,106898980.124188,190564134.521798,297463114.645986,0.0314019256889704,0.0543678682465773,12,9,8,45,1.2,14,30,40,20,0.229453485095931,0.4127969671909,2777,3576,0.176877197541335,0.275860740147339,0.0157302287970691,0.174213519958066,0.147530712164275,457,521,529,183,396
"971",5799,5799,6384.21975828771,20824.3601709372,67949.403316355,15121.0174352383,112994560.285273,179772985.361424,292767545.646697,0.0322934371443146,0.0533575977333907,12,9,8,45,1.2,14,30,60,17,0.250587373085067,0.378962337353274,3030,3298,0.191207201846903,0.290178090547962,0.0183759079612189,0.0906071763616592,0.128971983775836,398,541,557,221,198
"972",5800,5800,6385.33956426784,20830.1575512846,64691.5902816386,15703.8258680213,113177818.728423,178696231.546132,291874050.274555,0.0322955418922904,0.0531495963625227,12,9,8,45,1.2,14,30,60,20,0.251222745487403,0.375586277378085,3036,3280,0.191291082857637,0.290252698913699,0.0206969936219114,0.0852983184801538,0.128107349984887,396,543,559,249,186
"973",5802,5802,3657.63252064945,10442.9540930809,178531.068542913,27059.0776722014,98464942.8332239,205056321.006387,303521263.839611,0.0303482950809065,0.0559128111603588,12,9,8,45,1.2,17,22,40,20,0.200211969982843,0.458235850293771,2044,4182,0.0410009392825878,0.108516069224627,0.0659202791024923,0.270808538051867,0.130922046847751,407,195,193,519,628
"974",5803,5803,3819.7930533093,10990.5190447894,110185.858589439,15465.8106895386,104584282.564429,192869947.818677,297454230.383105,0.0312888691199406,0.054840037558675,12,9,8,45,1.2,17,22,60,17,0.2214282343956,0.420026627184946,2624,3666,0.0489235351516367,0.119320201854315,0.0197490773140342,0.159434741379638,0.087403893009292,233,222,214,239,362
"975",5804,5804,3818.40597331872,10979.095525961,105788.027098,15450.5375725053,104747911.198687,191665361.065346,296413272.264033,0.0312909237372749,0.0545667066028107,12,9,8,45,1.2,17,22,60,20,0.221995548603082,0.41624975909606,2637,3616,0.0487582507907632,0.119227786049184,0.0196882507869183,0.152268135400087,0.085184123224091,225,220,212,236,345
"976",5805,5805,3832.7000687653,11019.8630427174,130573.97212884,15736.3896247145,105838436.235319,192419903.610082,298258339.845401,0.0313185369614386,0.0546463772467506,12,9,8,45,1.2,17,30,40,17,0.225776490427238,0.418615556039319,2716,3642,0.0493481069509098,0.120180146654401,0.0208266816368187,0.192658746593951,0.0979512791902932,287,226,218,252,443
"977",5806,5806,3832.03234649077,11009.037106361,125900.406867688,15465.1856584591,106017587.760611,191260230.585358,297277818.345969,0.0313208890730219,0.0544309152940573,12,9,8,45,1.2,17,30,40,20,0.226397623800687,0.414979510707995,2725,3602,0.0491914688783155,0.120135658887276,0.0197465880729826,0.185042811146767,0.0953022453190432,280,224,216,238,424
"978",5807,5807,4003.85029128026,11635.6849697182,73406.1955514581,14323.2139158833,112023361.185207,180191510.426502,292214871.611709,0.0321819413056048,0.0533976987101124,12,9,8,45,1.2,17,30,60,17,0.247220144297398,0.38027458319885,2998,3308,0.0582582978601402,0.131583227745229,0.0151985855261566,0.0994994406372199,0.0723777129700868,184,248,240,175,224
"979",5808,5808,4003.39088909236,11627.2114796361,70046.7681174311,14808.2090810306,112202741.932546,179126557.16949,291329299.102036,0.0321839927137412,0.0531919507412374,12,9,8,45,1.2,17,30,60,20,0.247842072402925,0.376935522760534,3003,3287,0.0581356968110566,0.131552619544288,0.0171301212761682,0.0940249942462126,0.0712841979277831,181,246,238,211,207
"980",5809,5809,5940.09451451165,18779.6533587945,176804.37395351,25700.1738839776,99489546.2571825,201897718.416142,301387264.673324,0.0304278956536898,0.0552838732443481,12,9,8,45,1.5,14,22,40,17,0.203764356043396,0.448332349947621,2160,4042,0.16162279237593,0.260587733639021,0.0605083256720219,0.267994755897329,0.182993029673796,551,487,503,493,621
"981",5810,5810,5940.9503933183,18782.621964199,170941.460369631,24866.789467937,99661820.4141709,200656986.463794,300318806.877965,0.0304302478266593,0.055058302656949,12,9,8,45,1.5,14,22,40,20,0.204361645003758,0.444442151998217,2176,3985,0.161665744469268,0.260644757552241,0.0571892991976114,0.2584406855266,0.179151095821565,539,488,504,472,602
"982",5811,5811,6148.59967250364,19734.5286393182,103828.210851386,14768.6600518634,105710090.58649,188755273.59577,294465364.18226,0.0313635618560064,0.0540322573004553,12,9,8,45,1.5,14,22,60,17,0.225331505291357,0.407125454458535,2708,3519,0.175438671075488,0.274479630415438,0.0169726138014463,0.149074463505394,0.139797783490237,433,514,522,208,338
"983",5812,5812,6149.54469189329,19738.7169504332,99469.8121759246,14834.0475798338,105884836.557928,187616204.671309,293501041.229237,0.0313656578745363,0.0538169958531049,12,9,8,45,1.5,14,22,60,20,0.225937364239862,0.403554011339187,2718,3487,0.175499270820294,0.274542593422872,0.0172330253621292,0.141972116344154,0.137769915360518,426,516,524,213,322
"984",5813,5813,6167.71487052523,19828.1481438988,123998.097623234,14629.7459910871,107300208.733894,188002031.17964,295302239.913534,0.0314035132750604,0.0538169835029422,12,9,8,45,1.5,14,30,40,17,0.230844578358835,0.404763733945826,2801,3497,0.176793230928047,0.275753202543504,0.0164193763800233,0.181942851352309,0.15001795501401,468,518,526,192,418
"985",5814,5814,6168.75749494619,19832.8747943388,119384.218059955,14430.7171838658,107490311.511464,186842546.614674,294332858.126138,0.0314059245562606,0.05359922772597,12,9,8,45,1.5,14,30,40,20,0.231503680643016,0.401128279512287,2811,3464,0.176861619785174,0.275822668598791,0.015626726712447,0.174424178358246,0.147552129198001,458,520,528,181,399
"986",5815,5815,6383.57989766888,20823.0291559348,68084.4220993013,15009.5214065221,113633413.846863,176161723.56443,289795137.411293,0.0322973729907912,0.0525926554180527,12,9,8,45,1.5,14,30,60,17,0.252802331998788,0.367639566781563,3045,3237,0.191187943685973,0.290135459095801,0.0179318652553823,0.0908271998935063,0.128892400101021,397,540,556,219,200
"987",5816,5816,6384.6957370105,20828.8121077478,64814.7775963031,15580.3350740378,113822634.248861,175097660.938514,288920295.187375,0.0322994774716986,0.0523848956706826,12,9,8,45,1.5,14,30,60,20,0.25345837501281,0.364303298832999,3049,3224,0.191271615933442,0.29020980317967,0.0202051807121807,0.0854990617209073,0.128007556552549,395,542,558,244,188
"988",5817,5817,3659.00287940102,10458.3035548445,184620.79868824,28004.3158169325,98794676.2416103,202431332.27501,301226008.51662,0.0303497679533736,0.0553649127425181,12,9,8,45,1.5,17,22,40,17,0.201355183382545,0.45000544584526,2075,4064,0.0412230272412509,0.108607370957912,0.0696847728542357,0.280732223522379,0.135091178552817,415,199,195,534,651
"989",5818,5818,3658.06270722164,10444.8878454959,178696.795824906,27094.6931108822,98963161.9092053,201202939.850006,300166101.759212,0.0303521342661382,0.0551418090081095,12,9,8,45,1.5,17,22,40,20,0.201939337332231,0.44615393731937,2097,4006,0.0410289183174895,0.108544730901456,0.0660621207083636,0.271078603453968,0.131056947092488,408,196,194,520,629
"990",5819,5819,3820.12407167724,10992.2081555238,110368.054689889,15428.5420788293,105134380.301682,189135677.20862,294270057.510302,0.0312926272829523,0.0540730537184898,12,9,8,45,1.5,17,22,60,17,0.223335469417527,0.40831817408815,2666,3535,0.0489479745203088,0.11934225633509,0.019600651805676,0.159731643993001,0.0874577349106828,234,223,215,232,364
"991",5820,5820,3819.4069279883,10981.3048400544,105934.092097081,15407.0958473336,105305030.894578,188009996.616828,293315027.511405,0.0312946816483228,0.0538603085196659,12,9,8,45,1.5,17,22,60,20,0.223927129344923,0.404788708822434,2678,3499,0.0487902168664866,0.119294475809196,0.0195152403092039,0.152506159594023,0.0852233585061045,226,221,213,230,346
"992",5821,5821,3832.99327540003,11021.3446073199,130715.477869947,15728.6863341727,106416051.907394,188680711.053471,295096762.960865,0.0313224983265386,0.0538775244696512,12,9,8,45,1.5,17,30,40,17,0.227779132438629,0.406891670643583,2749,3517,0.0493695433806207,0.120199681884815,0.0207960026071222,0.192889341124991,0.098019448172721,288,227,219,250,444
"993",5822,5822,3832.31776702826,11010.4911674489,126032.543857555,15447.1577754461,106601621.913201,187534378.259055,294136000.172257,0.0313248501432297,0.0536623194136022,12,9,8,45,1.5,17,30,40,20,0.228422519222697,0.403297452345478,2761,3482,0.0492125073657723,0.120154675359976,0.0196747904489257,0.185258138574283,0.0953533152521122,282,225,217,235,425
"994",5823,5823,4004.12185378155,11638.2778002597,73511.6628910731,14290.6149536428,112618088.913548,176790927.030251,289409015.9438,0.032185838256959,0.0526668377434659,12,9,8,45,1.5,17,30,60,17,0.249282115243994,0.369612374871064,3017,3248,0.0582958129503101,0.131601320910274,0.0150687573020717,0.09967130781044,0.0724014463058704,185,249,242,173,226
"995",5824,5824,4003.65552691081,11629.7712511485,70149.3401155954,14766.7505325159,112802622.351815,175738817.324885,288541439.6767,0.0321878894067098,0.0524615491600926,12,9,8,45,1.5,17,30,60,20,0.249921908161405,0.366313584176894,3023,3233,0.058172733577465,0.131570251344347,0.0169650089732952,0.0941921432369845,0.0712957426474463,182,247,239,207,209
"996",5921,5921,4727.28300868724,13769.5823878883,126316.149030238,13929.9021536544,99927649.2047382,202578575.063753,302506224.268491,0.0305661335880523,0.0556527390553157,12,10,8,45,1.2,14,22,40,17,0.205283295730296,0.450467111714144,2213,4073,0.0891331864325714,0.179782767419382,0.01363218696337,0.185720295100821,0.113588935389648,351,317,335,167,427
