sim_calib_id,b1_contact,b2_contact,hiv2_mort,hiv3_mort,hiv4_mort,tb_hiv1_mort,tb_hiv2_mort,tb_hiv3_mort,tb_hiv4_mort
619,6,10,10,40,1.2,17,22,60,17
620,6,10,10,40,1.2,17,22,60,20
621,6,10,10,40,1.2,17,30,40,17
622,6,10,10,40,1.2,17,30,40,20
623,6,10,10,40,1.2,17,30,60,17
624,6,10,10,40,1.2,17,30,60,20
625,6,10,10,40,1.5,14,22,40,17
626,6,10,10,40,1.5,14,22,40,20
627,6,10,10,40,1.5,14,22,60,17
628,6,10,10,40,1.5,14,22,60,20
629,6,10,10,40,1.5,14,30,40,17
630,6,10,10,40,1.5,14,30,40,20
631,6,10,10,40,1.5,14,30,60,17
632,6,10,10,40,1.5,14,30,60,20
633,6,10,10,40,1.5,17,22,40,17
634,6,10,10,40,1.5,17,22,40,20
635,6,10,10,40,1.5,17,22,60,17
636,6,10,10,40,1.5,17,22,60,20
637,6,10,10,40,1.5,17,30,40,17
638,6,10,10,40,1.5,17,30,40,20
639,6,10,10,40,1.5,17,30,60,17
640,6,10,10,40,1.5,17,30,60,20
641,6,11,6,30,1.2,14,22,40,17
642,6,11,6,30,1.2,14,22,40,20
643,6,11,6,30,1.2,14,22,60,17
644,6,11,6,30,1.2,14,22,60,20
645,6,11,6,30,1.2,14,30,40,17
646,6,11,6,30,1.2,14,30,40,20
647,6,11,6,30,1.2,14,30,60,17
648,6,11,6,30,1.2,14,30,60,20
649,6,11,6,30,1.2,17,22,40,17
650,6,11,6,30,1.2,17,22,40,20
651,6,11,6,30,1.2,17,22,60,17
652,6,11,6,30,1.2,17,22,60,20
653,6,11,6,30,1.2,17,30,40,17
654,6,11,6,30,1.2,17,30,40,20
655,6,11,6,30,1.2,17,30,60,17
656,6,11,6,30,1.2,17,30,60,20
657,6,11,6,30,1.5,14,22,40,17
658,6,11,6,30,1.5,14,22,40,20
659,6,11,6,30,1.5,14,22,60,17
660,6,11,6,30,1.5,14,22,60,20
661,6,11,6,30,1.5,14,30,40,17
662,6,11,6,30,1.5,14,30,40,20
663,6,11,6,30,1.5,14,30,60,17
664,6,11,6,30,1.5,14,30,60,20
665,6,11,6,30,1.5,17,22,40,17
666,6,11,6,30,1.5,17,22,40,20
667,6,11,6,30,1.5,17,22,60,17
668,6,11,6,30,1.5,17,22,60,20
669,6,11,6,30,1.5,17,30,40,17
670,6,11,6,30,1.5,17,30,40,20
671,6,11,6,30,1.5,17,30,60,17
672,6,11,6,30,1.5,17,30,60,20
673,6,11,6,40,1.2,14,22,40,17
674,6,11,6,40,1.2,14,22,40,20
675,6,11,6,40,1.2,14,22,60,17
676,6,11,6,40,1.2,14,22,60,20
677,6,11,6,40,1.2,14,30,40,17
678,6,11,6,40,1.2,14,30,40,20
679,6,11,6,40,1.2,14,30,60,17
680,6,11,6,40,1.2,14,30,60,20
681,6,11,6,40,1.2,17,22,40,17
682,6,11,6,40,1.2,17,22,40,20
683,6,11,6,40,1.2,17,22,60,17
684,6,11,6,40,1.2,17,22,60,20
685,6,11,6,40,1.2,17,30,40,17
686,6,11,6,40,1.2,17,30,40,20
687,6,11,6,40,1.2,17,30,60,17
688,6,11,6,40,1.2,17,30,60,20
689,6,11,6,40,1.5,14,22,40,17
690,6,11,6,40,1.5,14,22,40,20
691,6,11,6,40,1.5,14,22,60,17
692,6,11,6,40,1.5,14,22,60,20
693,6,11,6,40,1.5,14,30,40,17
694,6,11,6,40,1.5,14,30,40,20
695,6,11,6,40,1.5,14,30,60,17
696,6,11,6,40,1.5,14,30,60,20
697,6,11,6,40,1.5,17,22,40,17
698,6,11,6,40,1.5,17,22,40,20
699,6,11,6,40,1.5,17,22,60,17
700,6,11,6,40,1.5,17,22,60,20
701,6,11,6,40,1.5,17,30,40,17
702,6,11,6,40,1.5,17,30,40,20
703,6,11,6,40,1.5,17,30,60,17
704,6,11,6,40,1.5,17,30,60,20
705,6,11,10,30,1.2,14,22,40,17
706,6,11,10,30,1.2,14,22,40,20
707,6,11,10,30,1.2,14,22,60,17
708,6,11,10,30,1.2,14,22,60,20
709,6,11,10,30,1.2,14,30,40,17
710,6,11,10,30,1.2,14,30,40,20
711,6,11,10,30,1.2,14,30,60,17
712,6,11,10,30,1.2,14,30,60,20
713,6,11,10,30,1.2,17,22,40,17
714,6,11,10,30,1.2,17,22,40,20
715,6,11,10,30,1.2,17,22,60,17
716,6,11,10,30,1.2,17,22,60,20
717,6,11,10,30,1.2,17,30,40,17
718,6,11,10,30,1.2,17,30,40,20
719,6,11,10,30,1.2,17,30,60,17
720,6,11,10,30,1.2,17,30,60,20
721,6,11,10,30,1.5,14,22,40,17
722,6,11,10,30,1.5,14,22,40,20
723,6,11,10,30,1.5,14,22,60,17
724,6,11,10,30,1.5,14,22,60,20
725,6,11,10,30,1.5,14,30,40,17
726,6,11,10,30,1.5,14,30,40,20
727,6,11,10,30,1.5,14,30,60,17
728,6,11,10,30,1.5,14,30,60,20
729,6,11,10,30,1.5,17,22,40,17
730,6,11,10,30,1.5,17,22,40,20
731,6,11,10,30,1.5,17,22,60,17
732,6,11,10,30,1.5,17,22,60,20
733,6,11,10,30,1.5,17,30,40,17
734,6,11,10,30,1.5,17,30,40,20
735,6,11,10,30,1.5,17,30,60,17
736,6,11,10,30,1.5,17,30,60,20
737,6,11,10,40,1.2,14,22,40,17
738,6,11,10,40,1.2,14,22,40,20
739,6,11,10,40,1.2,14,22,60,17
740,6,11,10,40,1.2,14,22,60,20
741,6,11,10,40,1.2,14,30,40,17
742,6,11,10,40,1.2,14,30,40,20
743,6,11,10,40,1.2,14,30,60,17
744,6,11,10,40,1.2,14,30,60,20
745,6,11,10,40,1.2,17,22,40,17
746,6,11,10,40,1.2,17,22,40,20
747,6,11,10,40,1.2,17,22,60,17
748,6,11,10,40,1.2,17,22,60,20
749,6,11,10,40,1.2,17,30,40,17
750,6,11,10,40,1.2,17,30,40,20
751,6,11,10,40,1.2,17,30,60,17
752,6,11,10,40,1.2,17,30,60,20
753,6,11,10,40,1.5,14,22,40,17
754,6,11,10,40,1.5,14,22,40,20
755,6,11,10,40,1.5,14,22,60,17
756,6,11,10,40,1.5,14,22,60,20
757,6,11,10,40,1.5,14,30,40,17
758,6,11,10,40,1.5,14,30,40,20
759,6,11,10,40,1.5,14,30,60,17
760,6,11,10,40,1.5,14,30,60,20
761,6,11,10,40,1.5,17,22,40,17
762,6,11,10,40,1.5,17,22,40,20
763,6,11,10,40,1.5,17,22,60,17
764,6,11,10,40,1.5,17,22,60,20
765,6,11,10,40,1.5,17,30,40,17
766,6,11,10,40,1.5,17,30,40,20
767,6,11,10,40,1.5,17,30,60,17
768,6,11,10,40,1.5,17,30,60,20
769,6,12,6,30,1.2,14,22,40,17
770,6,12,6,30,1.2,14,22,40,20
771,6,12,6,30,1.2,14,22,60,17
772,6,12,6,30,1.2,14,22,60,20
773,6,12,6,30,1.2,14,30,40,17
774,6,12,6,30,1.2,14,30,40,20
775,6,12,6,30,1.2,14,30,60,17
776,6,12,6,30,1.2,14,30,60,20
777,6,12,6,30,1.2,17,22,40,17
778,6,12,6,30,1.2,17,22,40,20
779,6,12,6,30,1.2,17,22,60,17
780,6,12,6,30,1.2,17,22,60,20
781,6,12,6,30,1.2,17,30,40,17
782,6,12,6,30,1.2,17,30,40,20
783,6,12,6,30,1.2,17,30,60,17
784,6,12,6,30,1.2,17,30,60,20
785,6,12,6,30,1.5,14,22,40,17
786,6,12,6,30,1.5,14,22,40,20
787,6,12,6,30,1.5,14,22,60,17
788,6,12,6,30,1.5,14,22,60,20
789,6,12,6,30,1.5,14,30,40,17
790,6,12,6,30,1.5,14,30,40,20
791,6,12,6,30,1.5,14,30,60,17
792,6,12,6,30,1.5,14,30,60,20
793,6,12,6,30,1.5,17,22,40,17
794,6,12,6,30,1.5,17,22,40,20
795,6,12,6,30,1.5,17,22,60,17
796,6,12,6,30,1.5,17,22,60,20
797,6,12,6,30,1.5,17,30,40,17
798,6,12,6,30,1.5,17,30,40,20
799,6,12,6,30,1.5,17,30,60,17
800,6,12,6,30,1.5,17,30,60,20
801,6,12,6,40,1.2,14,22,40,17
802,6,12,6,40,1.2,14,22,40,20
803,6,12,6,40,1.2,14,22,60,17
804,6,12,6,40,1.2,14,22,60,20
805,6,12,6,40,1.2,14,30,40,17
806,6,12,6,40,1.2,14,30,40,20
807,6,12,6,40,1.2,14,30,60,17
808,6,12,6,40,1.2,14,30,60,20
809,6,12,6,40,1.2,17,22,40,17
810,6,12,6,40,1.2,17,22,40,20
811,6,12,6,40,1.2,17,22,60,17
812,6,12,6,40,1.2,17,22,60,20
813,6,12,6,40,1.2,17,30,40,17
814,6,12,6,40,1.2,17,30,40,20
815,6,12,6,40,1.2,17,30,60,17
816,6,12,6,40,1.2,17,30,60,20
817,6,12,6,40,1.5,14,22,40,17
818,6,12,6,40,1.5,14,22,40,20
819,6,12,6,40,1.5,14,22,60,17
820,6,12,6,40,1.5,14,22,60,20
821,6,12,6,40,1.5,14,30,40,17
822,6,12,6,40,1.5,14,30,40,20
823,6,12,6,40,1.5,14,30,60,17
824,6,12,6,40,1.5,14,30,60,20
825,6,12,6,40,1.5,17,22,40,17
826,6,12,6,40,1.5,17,22,40,20
827,6,12,6,40,1.5,17,22,60,17
828,6,12,6,40,1.5,17,22,60,20
829,6,12,6,40,1.5,17,30,40,17
830,6,12,6,40,1.5,17,30,40,20
831,6,12,6,40,1.5,17,30,60,17
832,6,12,6,40,1.5,17,30,60,20
833,6,12,10,30,1.2,14,22,40,17
834,6,12,10,30,1.2,14,22,40,20
835,6,12,10,30,1.2,14,22,60,17
836,6,12,10,30,1.2,14,22,60,20
837,6,12,10,30,1.2,14,30,40,17
838,6,12,10,30,1.2,14,30,40,20
839,6,12,10,30,1.2,14,30,60,17
840,6,12,10,30,1.2,14,30,60,20
841,6,12,10,30,1.2,17,22,40,17
842,6,12,10,30,1.2,17,22,40,20
843,6,12,10,30,1.2,17,22,60,17
844,6,12,10,30,1.2,17,22,60,20
845,6,12,10,30,1.2,17,30,40,17
846,6,12,10,30,1.2,17,30,40,20
847,6,12,10,30,1.2,17,30,60,17
848,6,12,10,30,1.2,17,30,60,20
849,6,12,10,30,1.5,14,22,40,17
850,6,12,10,30,1.5,14,22,40,20
851,6,12,10,30,1.5,14,22,60,17
852,6,12,10,30,1.5,14,22,60,20
853,6,12,10,30,1.5,14,30,40,17
854,6,12,10,30,1.5,14,30,40,20
855,6,12,10,30,1.5,14,30,60,17
856,6,12,10,30,1.5,14,30,60,20
857,6,12,10,30,1.5,17,22,40,17
858,6,12,10,30,1.5,17,22,40,20
859,6,12,10,30,1.5,17,22,60,17
860,6,12,10,30,1.5,17,22,60,20
861,6,12,10,30,1.5,17,30,40,17
862,6,12,10,30,1.5,17,30,40,20
863,6,12,10,30,1.5,17,30,60,17
864,6,12,10,30,1.5,17,30,60,20
865,6,12,10,40,1.2,14,22,40,17
866,6,12,10,40,1.2,14,22,40,20
867,6,12,10,40,1.2,14,22,60,17
868,6,12,10,40,1.2,14,22,60,20
869,6,12,10,40,1.2,14,30,40,17
870,6,12,10,40,1.2,14,30,40,20
871,6,12,10,40,1.2,14,30,60,17
872,6,12,10,40,1.2,14,30,60,20
873,6,12,10,40,1.2,17,22,40,17
874,6,12,10,40,1.2,17,22,40,20
875,6,12,10,40,1.2,17,22,60,17
876,6,12,10,40,1.2,17,22,60,20
877,6,12,10,40,1.2,17,30,40,17
878,6,12,10,40,1.2,17,30,40,20
879,6,12,10,40,1.2,17,30,60,17
880,6,12,10,40,1.2,17,30,60,20
881,6,12,10,40,1.5,14,22,40,17
882,6,12,10,40,1.5,14,22,40,20
883,6,12,10,40,1.5,14,22,60,17
884,6,12,10,40,1.5,14,22,60,20
885,6,12,10,40,1.5,14,30,40,17
886,6,12,10,40,1.5,14,30,40,20
887,6,12,10,40,1.5,14,30,60,17
888,6,12,10,40,1.5,14,30,60,20
889,6,12,10,40,1.5,17,22,40,17
890,6,12,10,40,1.5,17,22,40,20
891,6,12,10,40,1.5,17,22,60,17
892,6,12,10,40,1.5,17,22,60,20
893,6,12,10,40,1.5,17,30,40,17
894,6,12,10,40,1.5,17,30,40,20
895,6,12,10,40,1.5,17,30,60,17
896,6,12,10,40,1.5,17,30,60,20
897,7,6,6,30,1.2,14,22,40,17
898,7,6,6,30,1.2,14,22,40,20
899,7,6,6,30,1.2,14,22,60,17
900,7,6,6,30,1.2,14,22,60,20
901,7,6,6,30,1.2,14,30,40,17
902,7,6,6,30,1.2,14,30,40,20
903,7,6,6,30,1.2,14,30,60,17
904,7,6,6,30,1.2,14,30,60,20
905,7,6,6,30,1.2,17,22,40,17
906,7,6,6,30,1.2,17,22,40,20
907,7,6,6,30,1.2,17,22,60,17
908,7,6,6,30,1.2,17,22,60,20
909,7,6,6,30,1.2,17,30,40,17
910,7,6,6,30,1.2,17,30,40,20
911,7,6,6,30,1.2,17,30,60,17
912,7,6,6,30,1.2,17,30,60,20
913,7,6,6,30,1.5,14,22,40,17
914,7,6,6,30,1.5,14,22,40,20
915,7,6,6,30,1.5,14,22,60,17
916,7,6,6,30,1.5,14,22,60,20
917,7,6,6,30,1.5,14,30,40,17
918,7,6,6,30,1.5,14,30,40,20
919,7,6,6,30,1.5,14,30,60,17
920,7,6,6,30,1.5,14,30,60,20
921,7,6,6,30,1.5,17,22,40,17
922,7,6,6,30,1.5,17,22,40,20
923,7,6,6,30,1.5,17,22,60,17
924,7,6,6,30,1.5,17,22,60,20
925,7,6,6,30,1.5,17,30,40,17
926,7,6,6,30,1.5,17,30,40,20
927,7,6,6,30,1.5,17,30,60,17
928,7,6,6,30,1.5,17,30,60,20
929,7,6,6,40,1.2,14,22,40,17
930,7,6,6,40,1.2,14,22,40,20
931,7,6,6,40,1.2,14,22,60,17
932,7,6,6,40,1.2,14,22,60,20
933,7,6,6,40,1.2,14,30,40,17
934,7,6,6,40,1.2,14,30,40,20
935,7,6,6,40,1.2,14,30,60,17
936,7,6,6,40,1.2,14,30,60,20
937,7,6,6,40,1.2,17,22,40,17
938,7,6,6,40,1.2,17,22,40,20
939,7,6,6,40,1.2,17,22,60,17
940,7,6,6,40,1.2,17,22,60,20
941,7,6,6,40,1.2,17,30,40,17
942,7,6,6,40,1.2,17,30,40,20
943,7,6,6,40,1.2,17,30,60,17
944,7,6,6,40,1.2,17,30,60,20
945,7,6,6,40,1.5,14,22,40,17
946,7,6,6,40,1.5,14,22,40,20
947,7,6,6,40,1.5,14,22,60,17
948,7,6,6,40,1.5,14,22,60,20
949,7,6,6,40,1.5,14,30,40,17
950,7,6,6,40,1.5,14,30,40,20
951,7,6,6,40,1.5,14,30,60,17
952,7,6,6,40,1.5,14,30,60,20
953,7,6,6,40,1.5,17,22,40,17
954,7,6,6,40,1.5,17,22,40,20
955,7,6,6,40,1.5,17,22,60,17
956,7,6,6,40,1.5,17,22,60,20
957,7,6,6,40,1.5,17,30,40,17
958,7,6,6,40,1.5,17,30,40,20
959,7,6,6,40,1.5,17,30,60,17
960,7,6,6,40,1.5,17,30,60,20
961,7,6,10,30,1.2,14,22,40,17
962,7,6,10,30,1.2,14,22,40,20
963,7,6,10,30,1.2,14,22,60,17
964,7,6,10,30,1.2,14,22,60,20
965,7,6,10,30,1.2,14,30,40,17
966,7,6,10,30,1.2,14,30,40,20
967,7,6,10,30,1.2,14,30,60,17
968,7,6,10,30,1.2,14,30,60,20
969,7,6,10,30,1.2,17,22,40,17
970,7,6,10,30,1.2,17,22,40,20
971,7,6,10,30,1.2,17,22,60,17
972,7,6,10,30,1.2,17,22,60,20
973,7,6,10,30,1.2,17,30,40,17
974,7,6,10,30,1.2,17,30,40,20
975,7,6,10,30,1.2,17,30,60,17
976,7,6,10,30,1.2,17,30,60,20
977,7,6,10,30,1.5,14,22,40,17
978,7,6,10,30,1.5,14,22,40,20
979,7,6,10,30,1.5,14,22,60,17
980,7,6,10,30,1.5,14,22,60,20
981,7,6,10,30,1.5,14,30,40,17
982,7,6,10,30,1.5,14,30,40,20
983,7,6,10,30,1.5,14,30,60,17
984,7,6,10,30,1.5,14,30,60,20
985,7,6,10,30,1.5,17,22,40,17
986,7,6,10,30,1.5,17,22,40,20
987,7,6,10,30,1.5,17,22,60,17
988,7,6,10,30,1.5,17,22,60,20
989,7,6,10,30,1.5,17,30,40,17
990,7,6,10,30,1.5,17,30,40,20
991,7,6,10,30,1.5,17,30,60,17
992,7,6,10,30,1.5,17,30,60,20
993,7,6,10,40,1.2,14,22,40,17
994,7,6,10,40,1.2,14,22,40,20
995,7,6,10,40,1.2,14,22,60,17
996,7,6,10,40,1.2,14,22,60,20
997,7,6,10,40,1.2,14,30,40,17
998,7,6,10,40,1.2,14,30,40,20
999,7,6,10,40,1.2,14,30,60,17
1000,7,6,10,40,1.2,14,30,60,20
1001,7,6,10,40,1.2,17,22,40,17
1002,7,6,10,40,1.2,17,22,40,20
1003,7,6,10,40,1.2,17,22,60,17
1004,7,6,10,40,1.2,17,22,60,20
1005,7,6,10,40,1.2,17,30,40,17
1006,7,6,10,40,1.2,17,30,40,20
1007,7,6,10,40,1.2,17,30,60,17
1008,7,6,10,40,1.2,17,30,60,20
1009,7,6,10,40,1.5,14,22,40,17
1010,7,6,10,40,1.5,14,22,40,20
1011,7,6,10,40,1.5,14,22,60,17
1012,7,6,10,40,1.5,14,22,60,20
1013,7,6,10,40,1.5,14,30,40,17
1014,7,6,10,40,1.5,14,30,40,20
1015,7,6,10,40,1.5,14,30,60,17
1016,7,6,10,40,1.5,14,30,60,20
1017,7,6,10,40,1.5,17,22,40,17
1018,7,6,10,40,1.5,17,22,40,20
1019,7,6,10,40,1.5,17,22,60,17
1020,7,6,10,40,1.5,17,22,60,20
1021,7,6,10,40,1.5,17,30,40,17
1022,7,6,10,40,1.5,17,30,40,20
1023,7,6,10,40,1.5,17,30,60,17
1024,7,6,10,40,1.5,17,30,60,20
1025,7,7,6,30,1.2,14,22,40,17
1026,7,7,6,30,1.2,14,22,40,20
1027,7,7,6,30,1.2,14,22,60,17
1028,7,7,6,30,1.2,14,22,60,20
1029,7,7,6,30,1.2,14,30,40,17
1030,7,7,6,30,1.2,14,30,40,20
1031,7,7,6,30,1.2,14,30,60,17
1032,7,7,6,30,1.2,14,30,60,20
1033,7,7,6,30,1.2,17,22,40,17
1034,7,7,6,30,1.2,17,22,40,20
1035,7,7,6,30,1.2,17,22,60,17
1036,7,7,6,30,1.2,17,22,60,20
1037,7,7,6,30,1.2,17,30,40,17
1038,7,7,6,30,1.2,17,30,40,20
1039,7,7,6,30,1.2,17,30,60,17
1040,7,7,6,30,1.2,17,30,60,20
1041,7,7,6,30,1.5,14,22,40,17
1042,7,7,6,30,1.5,14,22,40,20
1043,7,7,6,30,1.5,14,22,60,17
1044,7,7,6,30,1.5,14,22,60,20
1045,7,7,6,30,1.5,14,30,40,17
1046,7,7,6,30,1.5,14,30,40,20
1047,7,7,6,30,1.5,14,30,60,17
1048,7,7,6,30,1.5,14,30,60,20
1049,7,7,6,30,1.5,17,22,40,17
1050,7,7,6,30,1.5,17,22,40,20
1051,7,7,6,30,1.5,17,22,60,17
1052,7,7,6,30,1.5,17,22,60,20
1053,7,7,6,30,1.5,17,30,40,17
1054,7,7,6,30,1.5,17,30,40,20
1055,7,7,6,30,1.5,17,30,60,17
1056,7,7,6,30,1.5,17,30,60,20
1057,7,7,6,40,1.2,14,22,40,17
1058,7,7,6,40,1.2,14,22,40,20
1059,7,7,6,40,1.2,14,22,60,17
1060,7,7,6,40,1.2,14,22,60,20
1061,7,7,6,40,1.2,14,30,40,17
1062,7,7,6,40,1.2,14,30,40,20
1063,7,7,6,40,1.2,14,30,60,17
1064,7,7,6,40,1.2,14,30,60,20
1065,7,7,6,40,1.2,17,22,40,17
1066,7,7,6,40,1.2,17,22,40,20
1067,7,7,6,40,1.2,17,22,60,17
1068,7,7,6,40,1.2,17,22,60,20
1069,7,7,6,40,1.2,17,30,40,17
1070,7,7,6,40,1.2,17,30,40,20
1071,7,7,6,40,1.2,17,30,60,17
1072,7,7,6,40,1.2,17,30,60,20
1073,7,7,6,40,1.5,14,22,40,17
1074,7,7,6,40,1.5,14,22,40,20
1075,7,7,6,40,1.5,14,22,60,17
1076,7,7,6,40,1.5,14,22,60,20
1077,7,7,6,40,1.5,14,30,40,17
1078,7,7,6,40,1.5,14,30,40,20
1079,7,7,6,40,1.5,14,30,60,17
1080,7,7,6,40,1.5,14,30,60,20
1081,7,7,6,40,1.5,17,22,40,17
1082,7,7,6,40,1.5,17,22,40,20
1083,7,7,6,40,1.5,17,22,60,17
1084,7,7,6,40,1.5,17,22,60,20
1085,7,7,6,40,1.5,17,30,40,17
1086,7,7,6,40,1.5,17,30,40,20
1087,7,7,6,40,1.5,17,30,60,17
1088,7,7,6,40,1.5,17,30,60,20
1089,7,7,10,30,1.2,14,22,40,17
1090,7,7,10,30,1.2,14,22,40,20
1091,7,7,10,30,1.2,14,22,60,17
1092,7,7,10,30,1.2,14,22,60,20
1093,7,7,10,30,1.2,14,30,40,17
1094,7,7,10,30,1.2,14,30,40,20
1095,7,7,10,30,1.2,14,30,60,17
1096,7,7,10,30,1.2,14,30,60,20
1097,7,7,10,30,1.2,17,22,40,17
1098,7,7,10,30,1.2,17,22,40,20
1099,7,7,10,30,1.2,17,22,60,17
1100,7,7,10,30,1.2,17,22,60,20
1101,7,7,10,30,1.2,17,30,40,17
1102,7,7,10,30,1.2,17,30,40,20
1103,7,7,10,30,1.2,17,30,60,17
1104,7,7,10,30,1.2,17,30,60,20
1105,7,7,10,30,1.5,14,22,40,17
1106,7,7,10,30,1.5,14,22,40,20
1107,7,7,10,30,1.5,14,22,60,17
1108,7,7,10,30,1.5,14,22,60,20
1109,7,7,10,30,1.5,14,30,40,17
1110,7,7,10,30,1.5,14,30,40,20
1111,7,7,10,30,1.5,14,30,60,17
1112,7,7,10,30,1.5,14,30,60,20
1113,7,7,10,30,1.5,17,22,40,17
1114,7,7,10,30,1.5,17,22,40,20
1115,7,7,10,30,1.5,17,22,60,17
1116,7,7,10,30,1.5,17,22,60,20
1117,7,7,10,30,1.5,17,30,40,17
1118,7,7,10,30,1.5,17,30,40,20
1119,7,7,10,30,1.5,17,30,60,17
1120,7,7,10,30,1.5,17,30,60,20
1121,7,7,10,40,1.2,14,22,40,17
1122,7,7,10,40,1.2,14,22,40,20
1123,7,7,10,40,1.2,14,22,60,17
1124,7,7,10,40,1.2,14,22,60,20
1125,7,7,10,40,1.2,14,30,40,17
1126,7,7,10,40,1.2,14,30,40,20
1127,7,7,10,40,1.2,14,30,60,17
1128,7,7,10,40,1.2,14,30,60,20
1129,7,7,10,40,1.2,17,22,40,17
1130,7,7,10,40,1.2,17,22,40,20
1131,7,7,10,40,1.2,17,22,60,17
1132,7,7,10,40,1.2,17,22,60,20
1133,7,7,10,40,1.2,17,30,40,17
1134,7,7,10,40,1.2,17,30,40,20
1135,7,7,10,40,1.2,17,30,60,17
1136,7,7,10,40,1.2,17,30,60,20
1137,7,7,10,40,1.5,14,22,40,17
1138,7,7,10,40,1.5,14,22,40,20
1139,7,7,10,40,1.5,14,22,60,17
1140,7,7,10,40,1.5,14,22,60,20
1141,7,7,10,40,1.5,14,30,40,17
1142,7,7,10,40,1.5,14,30,40,20
1143,7,7,10,40,1.5,14,30,60,17
1144,7,7,10,40,1.5,14,30,60,20
1145,7,7,10,40,1.5,17,22,40,17
1146,7,7,10,40,1.5,17,22,40,20
1147,7,7,10,40,1.5,17,22,60,17
1148,7,7,10,40,1.5,17,22,60,20
1149,7,7,10,40,1.5,17,30,40,17
1150,7,7,10,40,1.5,17,30,40,20
1151,7,7,10,40,1.5,17,30,60,17
1152,7,7,10,40,1.5,17,30,60,20
1153,7,8,6,30,1.2,14,22,40,17
1154,7,8,6,30,1.2,14,22,40,20
1155,7,8,6,30,1.2,14,22,60,17
1156,7,8,6,30,1.2,14,22,60,20
1157,7,8,6,30,1.2,14,30,40,17
1158,7,8,6,30,1.2,14,30,40,20
1159,7,8,6,30,1.2,14,30,60,17
1160,7,8,6,30,1.2,14,30,60,20
1161,7,8,6,30,1.2,17,22,40,17
1162,7,8,6,30,1.2,17,22,40,20
1163,7,8,6,30,1.2,17,22,60,17
1164,7,8,6,30,1.2,17,22,60,20
1165,7,8,6,30,1.2,17,30,40,17
1166,7,8,6,30,1.2,17,30,40,20
1167,7,8,6,30,1.2,17,30,60,17
1168,7,8,6,30,1.2,17,30,60,20
1169,7,8,6,30,1.5,14,22,40,17
1170,7,8,6,30,1.5,14,22,40,20
1171,7,8,6,30,1.5,14,22,60,17
1172,7,8,6,30,1.5,14,22,60,20
1173,7,8,6,30,1.5,14,30,40,17
1174,7,8,6,30,1.5,14,30,40,20
1175,7,8,6,30,1.5,14,30,60,17
1176,7,8,6,30,1.5,14,30,60,20
1177,7,8,6,30,1.5,17,22,40,17
1178,7,8,6,30,1.5,17,22,40,20
1179,7,8,6,30,1.5,17,22,60,17
1180,7,8,6,30,1.5,17,22,60,20
1181,7,8,6,30,1.5,17,30,40,17
1182,7,8,6,30,1.5,17,30,40,20
1183,7,8,6,30,1.5,17,30,60,17
1184,7,8,6,30,1.5,17,30,60,20
1185,7,8,6,40,1.2,14,22,40,17
1186,7,8,6,40,1.2,14,22,40,20
1187,7,8,6,40,1.2,14,22,60,17
1188,7,8,6,40,1.2,14,22,60,20
1189,7,8,6,40,1.2,14,30,40,17
1190,7,8,6,40,1.2,14,30,40,20
1191,7,8,6,40,1.2,14,30,60,17
1192,7,8,6,40,1.2,14,30,60,20
1193,7,8,6,40,1.2,17,22,40,17
1194,7,8,6,40,1.2,17,22,40,20
1195,7,8,6,40,1.2,17,22,60,17
1196,7,8,6,40,1.2,17,22,60,20
1197,7,8,6,40,1.2,17,30,40,17
1198,7,8,6,40,1.2,17,30,40,20
1199,7,8,6,40,1.2,17,30,60,17
1200,7,8,6,40,1.2,17,30,60,20
1201,7,8,6,40,1.5,14,22,40,17
1202,7,8,6,40,1.5,14,22,40,20
1203,7,8,6,40,1.5,14,22,60,17
1204,7,8,6,40,1.5,14,22,60,20
1205,7,8,6,40,1.5,14,30,40,17
1206,7,8,6,40,1.5,14,30,40,20
1207,7,8,6,40,1.5,14,30,60,17
1208,7,8,6,40,1.5,14,30,60,20
1209,7,8,6,40,1.5,17,22,40,17
1210,7,8,6,40,1.5,17,22,40,20
1211,7,8,6,40,1.5,17,22,60,17
1212,7,8,6,40,1.5,17,22,60,20
1213,7,8,6,40,1.5,17,30,40,17
1214,7,8,6,40,1.5,17,30,40,20
1215,7,8,6,40,1.5,17,30,60,17
1216,7,8,6,40,1.5,17,30,60,20
1217,7,8,10,30,1.2,14,22,40,17
1218,7,8,10,30,1.2,14,22,40,20
1219,7,8,10,30,1.2,14,22,60,17
1220,7,8,10,30,1.2,14,22,60,20
1221,7,8,10,30,1.2,14,30,40,17
1222,7,8,10,30,1.2,14,30,40,20
1223,7,8,10,30,1.2,14,30,60,17
1224,7,8,10,30,1.2,14,30,60,20
1225,7,8,10,30,1.2,17,22,40,17
1226,7,8,10,30,1.2,17,22,40,20
1227,7,8,10,30,1.2,17,22,60,17
1228,7,8,10,30,1.2,17,22,60,20
1229,7,8,10,30,1.2,17,30,40,17
1230,7,8,10,30,1.2,17,30,40,20
1231,7,8,10,30,1.2,17,30,60,17
1232,7,8,10,30,1.2,17,30,60,20
1233,7,8,10,30,1.5,14,22,40,17
1234,7,8,10,30,1.5,14,22,40,20
1235,7,8,10,30,1.5,14,22,60,17
1236,7,8,10,30,1.5,14,22,60,20
1237,7,8,10,30,1.5,14,30,40,17
1238,7,8,10,30,1.5,14,30,40,20
1239,7,8,10,30,1.5,14,30,60,17
